"high_income","male","married","higher_edu","managerial_occ","high_hours","gov_jobs","race","age","native_country"
1,0,6,13,10,40,4,4,40,39
0,1,6,7,3,40,8,4,36,39
1,0,6,13,4,40,8,4,28,39
0,0,1,10,1,18,8,4,19,39
0,0,4,12,8,32,8,3,36,39
0,0,2,10,1,40,7,4,50,39
1,0,6,12,10,40,8,3,47,39
0,0,1,9,13,33,8,3,48,23
0,1,2,9,3,40,6,4,60,39
0,1,1,14,10,30,8,3,30,39
1,1,6,13,4,50,8,4,32,39
1,0,6,14,10,35,4,4,45,39
1,1,6,10,13,40,8,4,51,39
0,1,5,5,7,75,8,3,53,14
1,1,6,14,4,40,3,4,48,26
0,0,2,12,7,50,8,4,32,39
0,0,2,9,4,40,8,3,31,39
0,0,2,13,8,20,3,4,58,39
1,1,6,12,4,60,8,4,32,39
0,1,1,13,10,40,8,4,32,39
0,1,2,13,12,80,8,4,40,39
1,1,6,13,4,55,8,4,50,39
0,1,4,6,7,40,3,4,38,39
0,1,6,9,7,40,8,4,30,39
0,0,1,9,1,40,8,4,21,39
1,0,1,13,10,40,8,4,28,39
0,0,2,12,10,36,8,4,32,39
0,1,1,9,12,45,8,4,25,39
1,1,6,10,13,40,8,4,59,39
0,1,1,10,3,40,8,4,49,39
0,1,1,13,4,40,8,4,36,39
0,0,2,10,9,30,8,4,46,39
1,1,6,15,10,60,4,4,37,39
1,1,6,13,12,40,8,3,48,39
0,1,6,10,8,44,8,4,43,39
1,1,6,9,4,40,8,4,41,39
0,1,6,9,12,40,8,4,54,39
0,0,2,10,4,4,8,4,36,39
0,1,6,9,3,40,4,4,66,39
0,1,1,15,10,50,8,4,59,39
1,1,6,13,4,40,8,4,62,39
0,1,1,6,3,40,8,4,29,26
1,1,6,13,12,45,8,4,28,39
1,1,6,13,7,60,8,4,27,39
1,1,6,9,4,40,5,4,42,39
1,1,6,11,3,46,8,4,60,39
1,1,6,14,10,50,8,4,58,39
0,1,6,10,3,40,8,4,27,39
0,0,3,9,3,40,8,4,45,39
1,1,6,10,3,40,8,4,50,39
0,1,6,10,3,40,8,3,43,39
0,1,2,15,4,50,8,4,39,39
0,1,1,10,1,20,8,4,21,39
0,1,6,9,6,70,8,3,24,39
0,1,6,15,5,30,3,4,59,39
1,1,6,9,7,40,8,4,36,39
1,1,6,14,4,65,8,2,35,17
0,1,2,10,6,40,8,4,33,39
0,0,1,9,3,45,8,3,30,39
1,1,2,11,3,50,8,4,40,39
0,1,6,10,12,55,3,4,26,39
0,1,4,11,1,40,7,3,37,39
0,0,2,10,14,20,3,4,68,39
1,1,6,13,3,72,8,4,45,39
0,1,6,9,10,40,8,4,56,39
0,0,1,9,1,40,8,4,36,39
1,1,6,13,4,50,8,4,50,39
0,1,6,11,12,40,8,4,38,39
0,1,6,13,12,41,8,4,29,39
0,0,1,9,8,28,8,4,28,39
0,1,6,10,1,50,7,4,39,39
0,1,1,13,11,40,4,4,26,39
1,1,2,10,4,65,6,4,52,39
0,1,2,13,5,40,8,4,52,39
0,0,3,9,8,13,8,4,84,39
0,0,1,10,8,10,7,4,33,39
1,1,6,15,10,50,7,4,46,39
0,0,1,9,12,35,8,4,30,39
1,1,6,13,10,40,8,4,38,9
0,0,3,9,9,8,8,4,66,39
1,1,6,14,1,40,7,4,62,22
1,1,6,13,4,40,8,3,31,39
1,1,6,13,3,40,8,4,31,39
0,1,6,9,7,40,8,4,39,39
0,0,1,13,13,40,8,4,27,39
0,0,2,10,1,40,8,4,38,39
0,1,1,9,6,40,8,4,25,39
0,0,6,9,4,40,8,4,48,39
1,1,6,14,10,50,4,4,45,39
0,1,1,10,12,40,8,4,22,39
0,1,6,9,3,40,8,4,50,31
0,1,1,9,5,40,8,4,21,39
0,0,2,10,1,40,4,4,44,39
0,1,4,9,8,50,3,3,60,39
0,1,6,9,7,48,8,4,51,39
0,1,5,9,3,40,8,4,30,39
0,1,2,12,3,40,3,4,46,39
1,1,6,11,4,45,8,4,43,39
0,1,1,9,8,48,8,3,57,39
1,1,6,14,10,40,8,4,48,39
0,1,6,9,5,40,3,4,68,39
0,1,1,10,8,24,8,4,33,39
0,1,1,9,6,40,2,4,22,39
0,1,1,9,7,50,8,4,28,39
0,1,6,14,10,40,8,2,32,19
0,1,2,9,3,42,8,4,56,39
0,1,6,9,8,50,8,4,36,39
0,1,6,10,4,55,8,4,34,39
0,0,1,9,12,40,8,4,18,39
0,1,3,6,7,40,8,3,39,39
0,0,1,13,4,40,8,4,25,39
0,1,1,10,3,35,3,4,27,39
0,1,2,14,12,60,3,4,56,39
0,1,6,9,3,40,3,4,33,39
1,1,6,16,10,60,6,3,49,39
0,1,6,9,4,84,3,4,44,39
1,1,1,7,3,45,3,4,30,39
0,1,2,9,3,50,8,4,27,39
1,1,1,13,1,40,8,4,25,39
0,1,1,13,4,40,6,4,30,39
0,1,6,12,8,40,8,4,38,8
0,1,6,9,3,40,8,4,38,39
0,0,2,10,12,40,8,4,46,39
0,0,3,9,7,20,8,4,37,39
1,1,6,9,4,40,8,4,62,39
0,1,6,9,8,40,3,4,55,39
0,1,5,9,3,40,3,4,47,39
0,0,6,9,10,14,8,4,45,39
0,1,6,9,3,40,8,4,50,39
0,1,2,9,7,40,8,4,36,39
0,0,1,9,12,20,8,4,45,39
0,1,1,9,14,38,8,4,23,39
1,1,6,12,4,50,8,4,37,39
1,1,6,16,10,55,5,4,38,39
0,1,1,10,6,40,8,3,27,39
0,0,6,13,12,50,8,4,29,39
0,0,1,14,10,40,4,4,45,39
1,1,6,9,12,55,6,4,41,39
0,0,1,10,8,20,3,4,38,39
0,1,1,13,10,40,8,4,27,39
0,1,2,9,3,40,7,4,44,39
0,1,6,14,14,40,7,3,33,27
1,1,6,9,12,40,6,3,28,39
1,1,6,13,4,45,8,4,32,39
0,1,6,14,10,55,8,4,43,39
0,0,2,9,8,40,4,3,45,39
1,1,6,12,8,40,7,4,52,39
0,1,1,9,8,35,8,4,24,39
1,1,6,11,10,40,8,4,47,39
1,1,2,16,4,50,6,4,53,39
1,1,6,13,12,40,8,4,31,39
0,1,1,11,3,40,8,4,30,39
0,1,6,9,1,40,8,4,56,39
1,1,6,13,10,40,7,4,49,39
0,1,6,9,14,40,8,4,38,39
0,1,1,10,1,18,8,4,19,39
0,1,6,11,3,40,8,4,39,39
0,1,6,9,4,40,8,4,38,39
1,1,6,9,14,55,8,4,47,39
0,1,6,7,3,40,8,4,58,39
0,1,1,9,14,40,8,3,27,39
1,1,2,14,10,40,4,4,59,39
0,1,1,13,12,47,8,4,24,39
0,1,6,11,7,40,8,4,42,39
1,1,6,14,4,60,5,4,53,39
0,1,6,9,6,50,8,4,35,39
1,0,6,9,1,40,4,2,36,3
0,1,6,9,3,40,8,4,26,26
0,1,4,5,1,48,8,4,33,39
0,1,6,10,10,40,8,4,29,39
0,1,6,7,6,40,8,4,43,39
1,1,6,13,12,50,8,4,35,39
1,0,5,13,10,36,8,2,48,30
0,0,2,14,10,40,4,4,45,39
0,0,2,9,4,40,8,4,43,39
0,1,1,5,8,30,8,4,27,39
0,1,1,4,3,40,8,4,21,39
1,1,6,10,1,40,8,4,39,39
1,1,6,13,12,55,3,4,52,39
0,0,3,13,10,40,6,4,41,39
1,1,6,9,3,70,8,4,48,39
0,1,2,9,4,40,5,4,53,39
0,1,6,12,3,50,4,4,33,39
0,1,1,6,3,35,8,4,37,39
1,0,4,16,10,24,7,3,43,39
0,0,1,10,1,40,8,4,20,39
1,1,6,15,10,50,8,4,47,39
0,1,6,9,5,70,3,4,36,39
1,1,6,9,14,45,8,4,41,39
0,1,6,4,3,40,8,4,67,39
0,1,5,13,3,40,8,3,38,6
0,1,1,14,4,25,3,3,47,39
0,1,6,11,13,40,8,4,39,39
0,1,1,9,8,35,8,3,36,39
0,1,6,10,1,40,8,3,24,39
0,1,6,9,5,84,3,4,50,39
0,0,1,9,8,30,8,4,21,39
0,0,1,5,8,50,8,4,21,26
0,1,1,9,3,40,8,4,40,39
0,0,1,10,1,25,8,4,19,39
0,0,1,9,7,40,8,4,38,39
0,1,6,11,3,50,8,4,34,39
0,1,2,10,4,50,4,4,44,39
0,0,1,12,12,25,8,4,20,39
1,1,1,9,4,55,8,4,44,9
0,0,2,9,1,10,4,4,49,39
1,1,6,12,10,50,6,4,45,39
0,1,1,9,3,40,8,4,24,39
0,1,2,9,1,40,8,4,34,39
1,1,6,9,12,72,3,4,58,39
0,1,6,9,3,45,8,4,39,39
0,1,1,9,8,40,8,4,22,39
1,0,6,13,10,32,8,4,38,39
1,1,6,15,10,50,7,4,32,39
0,1,2,9,14,48,5,4,45,39
0,1,6,9,7,45,8,3,23,39
0,1,6,12,3,45,8,4,35,39
1,1,6,10,3,45,8,4,52,39
0,1,2,10,3,40,8,4,55,39
0,1,1,9,5,40,8,4,23,39
0,0,6,13,1,25,8,1,22,39
0,1,6,9,1,40,8,4,27,39
0,0,1,12,1,15,8,4,24,39
0,1,1,10,3,40,8,4,21,39
0,0,2,13,12,35,8,4,49,39
0,1,6,8,7,40,8,4,32,39
0,0,3,10,8,24,8,4,64,39
0,1,1,9,5,50,3,4,37,39
0,1,5,4,7,40,8,4,61,13
1,0,6,9,3,40,8,4,44,39
1,1,6,9,3,52,8,4,53,39
1,1,1,14,10,50,8,4,43,39
1,1,6,16,10,40,5,4,60,39
0,0,1,10,12,40,8,4,23,39
0,1,6,14,7,40,8,4,25,26
0,0,1,9,1,40,8,4,29,39
0,0,2,13,10,55,8,4,51,9
0,1,5,2,5,12,8,4,47,26
0,0,1,9,4,40,8,4,20,39
1,1,6,7,14,40,8,4,25,31
0,1,6,6,7,40,8,4,27,39
0,0,1,9,1,40,8,4,23,39
0,0,1,9,8,27,8,4,18,39
0,1,6,4,14,32,8,4,23,39
0,1,2,9,4,60,3,4,59,39
0,0,1,9,1,37,8,4,46,39
1,1,6,14,10,38,4,3,46,39
0,0,1,7,8,23,4,4,36,39
0,0,5,9,7,40,8,4,44,39
0,1,1,7,12,20,8,4,17,39
0,1,1,10,4,45,8,4,27,39
1,1,6,10,12,40,8,4,32,39
0,1,2,9,8,40,8,3,53,39
0,1,1,10,10,98,8,4,22,39
0,0,1,12,10,40,8,4,30,39
0,1,6,13,10,30,3,4,47,39
1,1,6,10,12,40,3,4,68,39
0,1,6,9,12,40,8,4,39,39
0,0,1,13,1,40,8,4,22,39
0,0,1,9,12,35,8,4,20,39
0,1,1,9,6,38,8,4,21,23
0,1,6,9,4,75,3,4,30,39
0,0,1,10,1,40,8,4,25,39
0,0,1,9,8,21,5,4,23,39
0,1,6,13,10,40,5,4,40,39
0,1,1,9,1,40,7,2,26,39
1,1,6,11,3,40,3,4,57,39
1,1,6,11,4,60,8,4,36,39
0,1,2,13,10,40,5,4,49,39
1,1,6,9,3,40,8,4,58,39
0,1,2,10,4,40,8,3,32,39
1,1,6,9,1,45,8,4,59,39
0,0,1,13,1,40,5,4,42,39
0,1,6,13,4,40,8,2,37,20
1,1,6,15,10,45,8,4,40,39
0,1,6,9,14,40,8,4,47,39
1,1,6,13,10,45,8,4,56,39
0,0,1,9,1,40,8,4,30,39
0,0,3,9,4,35,8,3,42,39
0,1,1,9,8,40,8,4,21,39
0,0,5,9,7,40,8,4,21,6
0,0,6,9,13,40,8,4,47,39
0,1,1,10,5,20,3,4,22,39
1,0,1,12,1,40,8,4,35,39
0,0,1,7,6,40,8,3,41,39
0,1,6,13,6,53,7,4,43,39
0,1,6,10,12,55,8,4,60,39
1,1,6,4,12,30,8,4,73,39
1,0,6,13,4,40,8,4,90,9
0,1,6,9,1,38,7,4,62,39
0,1,6,9,3,40,8,4,28,39
0,1,6,10,3,40,8,4,45,39
0,1,1,9,12,45,8,4,19,39
0,1,1,9,3,35,8,4,30,39
0,0,1,8,6,52,8,3,19,39
0,1,1,10,8,80,8,3,23,39
0,1,1,13,10,10,7,4,22,39
0,0,1,9,1,28,8,4,19,39
0,1,2,12,1,40,7,2,45,30
0,0,1,9,8,25,4,3,26,39
1,1,6,6,6,40,4,4,42,39
0,1,6,9,5,35,3,4,62,39
0,1,6,6,12,40,8,4,61,39
1,1,2,13,12,60,8,1,34,39
0,0,1,9,8,53,4,4,22,39
1,1,6,14,10,40,8,4,56,39
0,1,6,10,10,40,8,4,32,39
0,1,2,9,3,40,8,4,26,39
0,0,1,9,12,45,8,3,32,39
0,1,2,12,1,40,8,4,58,39
1,0,6,12,1,35,3,4,25,39
0,0,1,10,1,25,8,4,23,39
0,1,6,10,13,40,8,4,23,39
0,1,6,10,1,40,8,4,54,39
0,0,1,10,4,35,8,4,28,39
1,1,6,13,12,40,8,4,35,39
1,1,6,10,10,25,8,4,30,39
0,1,6,8,3,40,8,4,23,39
1,1,6,10,13,50,8,4,42,39
0,0,3,6,1,20,8,4,72,39
0,1,6,9,7,40,8,4,21,39
0,1,1,13,3,40,8,4,37,39
0,0,2,9,8,40,8,4,54,39
0,0,2,14,1,45,8,4,58,39
0,1,1,13,10,40,8,4,32,39
0,0,3,10,1,15,8,4,65,39
0,0,3,6,12,20,8,4,65,39
0,0,1,9,8,35,3,4,33,39
0,1,1,9,7,65,8,4,35,39
0,0,1,10,1,40,8,4,27,39
0,1,1,9,8,42,5,3,34,39
0,1,6,9,12,70,3,4,53,39
0,1,6,6,3,40,8,4,23,32
1,0,4,16,10,40,5,4,43,39
0,1,6,11,4,40,8,4,58,39
0,1,4,6,1,40,8,4,38,39
0,1,6,9,6,50,8,4,26,39
1,1,6,13,4,50,8,4,60,39
0,1,6,9,7,50,8,4,28,39
0,0,1,9,1,30,7,4,33,39
0,1,6,10,14,40,4,4,29,39
1,0,1,16,4,50,5,4,54,39
0,1,6,4,5,36,8,4,41,39
0,1,2,10,4,50,3,4,63,39
0,0,6,9,1,27,8,4,31,39
0,0,1,13,12,25,8,3,23,39
1,1,6,15,10,45,8,4,41,39
1,1,6,9,14,40,8,4,51,39
1,1,6,10,3,40,8,4,59,39
0,0,1,10,10,45,8,4,23,39
0,1,1,10,4,45,3,3,24,39
0,0,2,9,10,20,3,4,67,39
1,1,6,13,10,40,4,4,47,39
0,1,1,9,3,40,8,4,21,13
0,1,6,4,5,40,8,4,38,39
0,0,2,13,10,40,8,4,55,39
0,0,2,14,10,40,8,4,39,39
1,0,4,9,8,50,8,4,24,32
0,1,6,9,11,40,8,2,24,37
1,1,6,10,12,40,8,4,38,39
0,1,1,9,8,24,8,4,19,39
0,1,6,9,3,50,8,4,32,39
1,1,6,10,4,60,3,4,63,39
0,0,1,10,12,30,8,4,18,39
0,1,6,10,14,45,8,4,36,39
0,1,2,13,14,40,8,3,41,39
0,1,1,10,11,40,8,4,57,39
0,1,6,9,3,40,8,4,48,39
0,0,2,9,12,40,8,4,44,39
0,1,1,10,4,40,8,2,25,3
0,1,6,8,4,50,8,4,48,39
0,0,1,10,12,8,8,4,20,39
0,1,6,9,12,55,3,4,74,39
0,0,1,9,4,40,8,4,44,39
0,0,6,10,7,40,8,4,26,39
0,1,6,9,5,40,4,4,54,39
1,1,6,9,6,48,8,4,39,39
0,0,2,10,1,40,8,4,38,39
0,0,1,6,8,40,8,4,18,39
0,1,1,10,8,40,8,4,24,39
0,1,1,5,10,35,3,4,19,26
0,1,6,9,7,40,8,4,28,39
0,1,6,9,3,40,4,4,49,39
0,1,6,13,3,40,8,4,50,39
0,0,3,9,7,40,8,3,63,14
0,1,6,9,5,50,3,4,58,39
0,0,3,9,8,15,6,4,68,39
1,1,6,10,4,40,7,3,41,39
1,1,6,10,10,50,8,4,27,39
0,1,1,13,10,40,8,4,24,39
0,0,2,13,4,40,8,4,50,39
0,0,2,10,8,44,8,4,47,39
0,0,3,9,8,40,8,4,54,39
0,0,1,13,1,30,8,2,28,39
0,0,1,14,10,40,5,4,26,39
0,1,4,13,4,42,5,4,35,39
0,1,6,9,12,15,8,4,48,39
0,0,6,12,12,40,8,4,50,39
0,0,2,9,1,40,8,4,39,39
1,1,1,13,12,45,8,4,46,39
0,0,3,10,1,48,8,3,41,39
0,1,6,4,12,40,8,4,24,39
0,1,2,9,3,40,8,4,57,39
0,1,1,9,6,40,8,4,32,4
1,1,6,12,4,50,8,3,41,19
1,1,6,9,3,40,8,4,55,39
0,0,2,4,7,40,8,3,69,39
0,0,1,9,8,40,8,3,22,39
0,1,6,9,8,40,8,4,45,39
0,1,1,9,1,40,8,3,33,39
0,0,4,10,12,40,8,4,57,39
1,1,6,13,4,65,3,2,38,39
0,1,6,9,3,50,8,4,40,39
0,0,2,10,6,40,3,4,48,39
0,0,5,10,4,35,4,3,38,39
0,0,1,13,10,60,5,4,26,39
0,1,1,9,7,40,8,4,24,39
0,0,5,9,8,20,8,3,35,39
1,1,6,10,3,75,8,4,37,39
0,1,2,9,7,40,8,4,42,39
1,0,6,9,1,40,8,4,37,39
0,0,1,9,4,50,8,4,37,39
0,1,6,9,3,40,8,4,22,39
0,0,1,7,1,40,8,4,24,11
1,1,6,10,1,40,4,4,45,39
1,1,1,9,3,50,3,4,29,39
0,0,1,10,1,25,8,3,23,39
0,1,1,13,4,40,7,4,24,39
0,0,1,12,10,40,8,4,25,39
0,0,2,9,12,32,8,4,58,39
0,1,1,11,12,60,6,4,28,39
1,0,3,9,12,35,8,4,58,39
0,1,1,7,8,16,8,4,18,39
0,1,6,4,11,40,8,4,59,33
0,0,2,9,1,40,8,4,39,39
1,1,6,10,12,50,6,4,53,39
0,0,1,15,10,65,8,4,54,39
1,1,6,9,14,50,8,4,51,39
1,1,6,14,12,55,8,4,59,39
1,1,1,9,11,40,5,4,42,39
0,0,6,10,1,40,8,4,36,39
0,0,1,10,1,60,8,4,37,39
0,1,1,10,6,40,8,4,32,39
0,1,6,9,13,50,3,4,38,39
0,0,4,9,1,30,8,4,19,39
0,0,3,13,10,48,4,4,55,39
0,1,1,9,3,40,8,4,30,39
1,1,6,10,10,50,8,4,27,39
0,0,1,13,4,5,8,4,44,39
0,1,6,13,7,50,8,4,32,39
0,0,5,9,8,20,8,4,60,39
0,1,1,9,7,40,8,2,28,1
0,1,6,9,4,40,8,4,44,26
0,1,1,9,6,16,8,4,29,39
0,1,6,9,3,40,5,4,57,39
0,1,2,10,14,60,8,4,41,39
0,1,6,7,14,60,3,4,34,39
0,0,2,10,4,42,8,4,44,39
0,1,2,13,14,40,8,4,44,39
0,1,6,2,6,22,8,4,57,39
0,1,1,13,10,30,8,4,37,39
1,1,6,13,10,16,8,4,35,39
0,1,1,10,4,45,8,4,27,39
1,0,6,10,1,40,5,4,41,39
0,1,6,16,10,60,3,4,37,39
0,1,1,10,8,8,8,4,18,39
0,0,1,4,13,20,5,4,24,39
0,0,6,8,1,40,8,4,53,39
0,1,2,9,7,48,8,4,40,39
0,1,2,10,7,60,8,4,54,39
0,0,1,10,10,40,8,4,22,39
0,0,5,6,1,30,8,3,44,39
0,0,2,10,4,45,8,4,43,20
1,0,6,13,10,20,5,4,58,39
1,0,6,13,10,45,4,4,59,39
1,1,6,13,4,45,8,4,31,39
0,1,1,9,7,40,8,4,35,39
0,0,1,6,12,20,8,4,17,39
0,0,2,10,10,32,8,4,45,39
0,1,2,10,6,40,8,4,40,39
0,1,6,9,6,45,8,4,35,39
0,1,1,13,13,45,7,4,25,39
0,1,2,9,6,40,8,4,58,39
1,1,2,10,6,50,8,4,39,39
0,1,6,9,4,54,8,4,23,39
0,0,1,13,10,40,5,4,32,39
0,1,6,12,14,44,8,4,48,39
0,1,6,13,6,40,8,4,41,11
1,1,6,13,10,50,8,4,43,39
0,1,1,10,8,20,8,4,18,39
0,1,1,13,2,40,7,4,24,39
0,0,6,10,1,32,8,4,58,39
1,1,6,14,10,40,8,4,54,39
0,1,6,4,3,40,8,4,60,39
0,1,6,10,5,40,8,4,28,39
1,1,6,9,14,40,8,4,41,39
0,1,2,10,1,40,5,3,27,23
0,0,2,10,8,20,8,4,30,39
0,1,2,13,3,35,4,3,63,28
0,1,1,9,12,50,8,4,33,39
0,1,6,9,14,45,8,4,34,39
0,1,6,9,11,40,8,4,51,39
0,1,1,6,8,25,8,3,21,39
1,1,6,9,3,40,8,4,50,39
0,1,6,9,7,40,8,4,43,39
0,1,6,9,3,40,8,4,27,39
0,0,1,9,1,40,8,4,19,39
0,0,1,8,8,6,8,4,17,39
0,1,2,12,14,40,8,3,47,39
0,0,1,13,1,40,4,3,25,39
0,0,1,14,8,20,8,4,71,39
0,0,1,9,7,40,8,3,21,39
0,1,6,12,7,40,8,4,48,39
0,0,3,4,12,3,8,4,57,39
1,1,6,10,5,40,3,4,58,39
0,1,1,14,10,40,7,4,40,39
0,1,1,9,8,32,8,4,28,39
0,1,6,14,12,40,8,4,42,7
0,0,2,11,13,40,8,4,41,39
0,0,1,9,1,35,6,4,28,39
0,0,2,6,7,35,8,4,40,39
0,1,1,10,7,30,8,2,23,39
1,1,1,14,12,50,8,4,39,39
0,1,1,13,12,50,8,4,39,39
0,0,1,9,6,40,8,4,45,39
0,0,2,10,12,40,3,4,50,39
0,1,6,9,1,40,8,4,33,39
0,0,6,7,7,40,8,4,34,39
0,1,6,9,14,32,8,4,55,39
0,0,3,9,1,40,7,4,62,39
0,1,6,13,12,40,8,4,31,39
0,1,6,5,3,40,3,4,35,39
0,1,4,9,3,40,8,4,30,39
1,1,6,10,12,50,6,4,57,39
1,1,6,9,4,55,8,3,50,39
0,1,6,9,14,50,8,4,51,39
1,1,6,9,12,45,8,4,47,39
1,1,1,13,10,45,8,4,37,39
0,1,6,4,14,40,8,4,58,26
1,0,2,13,4,50,8,4,39,39
1,1,1,10,7,40,8,4,34,9
0,0,4,9,1,38,8,4,45,39
1,1,6,13,10,40,8,4,42,39
0,1,2,11,13,40,8,4,40,39
1,1,6,15,10,50,3,4,39,39
1,1,6,14,10,40,8,4,36,39
0,0,2,9,1,35,8,1,56,39
1,1,6,10,6,40,8,3,37,39
0,1,6,9,8,40,4,4,60,39
1,1,6,9,3,40,8,4,56,39
0,1,6,4,4,47,8,1,51,39
0,0,1,13,10,36,8,4,34,39
0,1,1,9,5,30,8,3,19,39
0,0,1,9,4,40,7,3,37,39
1,1,6,13,4,40,8,4,58,39
0,0,1,7,1,35,8,4,33,39
1,1,1,13,4,40,8,4,39,39
0,0,1,9,1,40,8,4,36,39
0,0,1,13,10,40,8,2,26,30
0,0,1,11,13,36,8,4,22,39
0,1,1,14,1,40,8,4,32,39
0,1,1,7,12,15,8,4,17,39
0,0,3,4,8,20,8,1,68,39
0,1,6,9,12,40,8,4,70,39
0,1,1,9,5,40,8,4,30,39
0,0,1,10,1,15,5,4,19,24
0,1,6,9,10,40,8,4,51,39
0,1,1,10,1,30,8,4,19,27
0,1,6,9,3,40,8,4,47,39
1,1,6,13,10,55,8,4,41,39
1,1,6,10,7,40,8,4,36,39
1,1,6,10,3,40,8,4,30,39
0,1,6,9,7,45,8,4,26,39
0,1,2,13,10,20,4,4,41,39
0,1,6,10,1,45,8,4,25,39
0,1,6,5,8,40,8,4,62,39
0,1,1,14,10,40,8,4,23,39
0,1,1,9,12,40,8,1,25,39
0,0,1,13,12,45,8,4,30,39
0,1,1,9,6,40,8,4,48,39
1,0,6,10,4,15,8,4,51,39
0,1,1,10,6,10,8,4,19,39
0,1,1,9,7,40,8,4,31,39
1,1,6,13,4,50,8,4,36,39
0,1,1,9,12,40,8,3,40,39
0,1,1,7,5,40,3,3,30,39
0,1,1,10,3,40,3,4,28,39
1,1,6,5,3,40,8,3,57,39
0,1,1,7,12,15,8,4,18,39
1,1,6,9,3,40,8,4,54,39
0,1,6,9,7,40,8,3,32,39
0,1,1,14,10,40,8,4,52,39
0,0,4,9,7,40,8,4,27,39
0,1,1,10,8,20,8,4,18,39
0,1,1,9,3,35,3,4,37,39
1,1,6,9,7,40,8,3,52,39
0,1,1,5,8,50,8,3,59,39
0,1,1,11,7,40,8,4,27,39
0,1,6,9,7,40,7,4,43,39
1,1,6,10,3,40,8,4,56,39
0,1,6,10,5,72,3,4,44,39
0,1,1,11,3,45,8,4,37,39
1,1,2,11,4,50,8,4,28,39
0,0,4,9,8,25,3,4,48,39
0,1,6,13,4,50,3,4,58,39
0,1,6,9,3,45,8,4,29,39
0,1,6,12,12,40,8,4,37,39
1,1,6,15,10,50,6,4,35,39
0,1,2,11,3,38,8,4,36,39
0,1,6,9,1,48,8,4,52,39
0,1,2,9,14,40,8,4,30,39
0,1,1,5,3,40,8,4,22,39
0,1,6,12,12,60,3,4,55,39
1,0,6,9,4,38,8,4,61,39
0,1,2,9,6,30,8,4,33,39
0,1,6,10,12,50,8,4,46,39
0,0,3,7,13,16,8,4,64,39
0,1,5,6,3,40,8,4,28,26
0,0,1,9,1,42,8,4,19,39
0,1,4,9,1,40,8,4,36,4
1,1,6,13,3,40,3,4,43,39
1,1,6,13,4,42,8,4,56,39
0,1,1,10,11,40,4,4,24,39
0,1,6,9,12,60,8,4,40,39
1,1,6,12,4,50,6,4,45,39
0,0,3,14,10,40,4,4,56,39
0,0,1,13,10,40,7,4,35,39
1,1,6,15,10,60,3,4,36,39
1,1,6,15,10,50,3,4,50,39
0,0,3,4,8,21,8,3,61,39
0,1,1,11,14,60,8,4,31,39
0,1,6,10,10,40,8,4,63,39
0,1,6,11,4,40,8,4,41,39
0,1,6,9,7,40,8,4,48,39
0,0,2,9,12,35,8,4,45,39
0,1,6,9,7,40,8,4,24,39
1,1,2,10,10,40,8,3,34,11
0,0,1,13,12,40,8,4,27,39
0,1,1,11,3,48,8,4,26,39
0,1,1,9,6,40,8,4,27,39
0,1,6,11,4,40,8,4,55,39
1,1,6,9,4,40,8,4,38,39
1,0,6,9,1,40,8,4,31,39
1,1,6,12,12,40,3,4,51,39
1,1,6,8,10,40,8,4,56,39
0,1,6,12,7,40,8,4,39,39
1,1,6,10,3,40,8,4,50,39
0,1,6,13,10,40,4,4,34,39
0,1,2,9,12,50,8,4,44,39
0,1,1,9,11,40,8,4,21,39
0,1,6,10,7,70,8,4,37,39
0,0,1,8,1,30,8,4,18,39
1,1,6,9,7,65,8,4,38,39
0,1,1,9,1,12,8,4,19,39
0,1,6,9,3,40,8,4,46,39
0,0,1,10,12,25,8,4,19,39
0,0,1,10,12,20,8,4,22,26
0,1,6,9,3,50,8,4,38,39
1,0,2,14,4,50,8,4,33,39
0,1,3,9,4,8,3,4,83,39
1,1,6,10,13,40,8,4,34,39
0,1,6,9,3,40,8,4,38,39
0,0,3,10,1,40,8,4,33,39
1,0,6,9,1,40,8,3,27,39
0,1,6,9,3,60,8,4,38,39
0,1,1,10,8,25,8,4,25,39
0,1,6,9,13,40,8,4,38,39
1,1,6,13,4,48,8,4,52,39
0,1,1,14,10,50,5,4,33,39
0,0,1,7,8,20,8,4,17,39
0,0,1,13,4,60,8,4,28,39
0,0,2,9,1,40,4,3,52,39
0,1,4,9,6,40,8,4,34,39
0,0,1,13,10,15,8,4,25,39
0,1,1,5,8,26,8,3,17,39
0,1,1,9,8,80,8,3,22,39
0,1,1,9,6,40,8,3,22,39
1,1,6,10,12,40,8,4,46,39
0,0,2,9,7,40,8,3,58,39
0,0,2,10,12,35,8,4,39,39
0,0,3,10,8,40,4,4,59,31
0,1,6,9,1,40,8,4,61,39
0,1,6,11,3,45,8,4,32,39
1,1,6,13,4,40,8,2,50,30
0,1,6,9,3,40,8,4,51,39
0,1,1,10,3,40,8,4,20,39
0,1,6,13,4,40,4,3,38,39
1,1,6,11,3,40,7,3,44,39
0,1,1,11,12,50,8,4,28,39
0,0,6,14,10,40,8,4,50,39
0,1,2,16,10,50,8,4,53,39
0,1,6,13,12,45,3,4,42,39
0,1,6,14,10,45,8,2,47,19
1,0,6,9,1,40,8,4,39,39
0,1,1,9,5,60,3,4,38,39
0,1,1,13,10,50,5,4,34,39
0,0,6,10,10,40,8,4,40,39
